file,2theta_deg,intensity,FWHM_deg,prom_log10
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,62.64,144.864,0.21000000000000085,0.03922660622876949
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,62.84,148.977,0.07000000000000028,0.04602508484224877
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,62.93,150.017,0.18999999999999773,0.050607338286113454
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.01,151.649,0.18999999999999773,0.049979138401564954
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.18,157.005,0.10000000000000142,0.06045647034786714
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.34,146.988,0.29999999999999716,0.03922185722311232
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.59,149.665,0.39000000000000057,0.0339958857137152
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.66,152.466,0.21999999999999886,0.03820409215360513
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.77,155.357,0.1600000000000037,0.037966549571674404
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.85,161.512,0.12999999999999545,0.04473817577114085
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,63.94,167.033,0.18999999999999773,0.047328790073516896
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.01,171.973,0.18999999999999773,0.04962041570827788
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.17,170.081,0.060000000000002274,0.04138394980780903
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.31,171.548,0.21999999999999886,0.045045881819581274
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.37,170.276,0.23999999999999488,0.0360619578549455
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.45,173.637,0.22999999999998977,0.0396191217143675
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.61,186.048,0.07000000000000739,0.060261585397581446
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,64.74,185.538,0.060000000000002274,0.039895651213992016
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,65.06,210.509,0.28000000000000114,0.04238209114587482
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,65.87,1337.18,0.20999999999999375,0.2307625074749577
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,66.42,498.508,0.22000000000001307,0.12873409473142236
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,66.47,491.244,0.22000000000001307,0.12397855148179904
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,66.6,363.4,0.39000000000000057,0.033468289919055254
BTO_Mapping_Theta2Theta_09-17-2025_001_31_-15-000_30-000.xy,69.18,82078.297,0.20999999999999375,0.1969073222025591
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,22.07,695.203,0.259999999999998,0.04619254747996276
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,22.12,691.844,0.259999999999998,0.04465300912929131
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,22.65,552.742,0.10999999999999943,0.03229891163392622
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,23.0,545.362,0.0799999999999983,0.036679412241273704
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,23.35,517.421,0.16000000000000014,0.04212089807481237
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,23.71,505.462,0.1700000000000017,0.03635982000716877
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,23.88,501.402,0.379999999999999,0.03272512040474633
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,23.96,505.097,0.23999999999999844,0.033999520930731116
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,24.35,510.435,0.07000000000000028,0.04035796645760732
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,24.61,499.318,0.2099999999999973,0.03764742002810467
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,24.84,496.872,0.08999999999999986,0.04427023786530017
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,25.07,482.853,0.18000000000000327,0.03036317960231716
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,25.43,482.423,0.17999999999999972,0.031480246017613144
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,25.79,476.196,0.3099999999999987,0.03364258294438382
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.13,474.257,0.07000000000000028,0.038038653252964794
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.23,470.014,0.16999999999999815,0.034002727693533845
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.33,465.81,0.0799999999999983,0.03725251821132687
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.5,460.084,0.08000000000000185,0.03308737381927086
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.67,454.793,0.259999999999998,0.03039039085951313
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,26.98,456.487,0.16000000000000014,0.03594940179480739
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,27.07,459.928,0.16000000000000014,0.03556485461581532
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,27.65,438.282,0.25,0.030004044399100115
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,28.02,450.572,0.14000000000000057,0.03670354858868533
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,28.29,452.43,0.1700000000000017,0.04161892271381325
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,28.5,442.266,0.08000000000000185,0.036427363326673255
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,29.13,419.626,0.0799999999999983,0.031635089376973055
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,29.3,421.195,0.10999999999999943,0.034861946286119626
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,29.6,425.604,0.129999999999999,0.03501132230349473
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,30.02,471.9,0.08999999999999986,0.04550380366448823
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,30.11,456.385,0.3400000000000034,0.030683409775251226
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,30.61,448.086,0.0799999999999983,0.03281291326183268
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,31.41,3728.9,0.20000000000000284,0.19264268573039392
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,32.34,410.236,0.1600000000000037,0.031745639164082184
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,33.04,370.156,0.0799999999999983,0.03737742119627335
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,33.37,358.162,0.09999999999999432,0.048783234463471783
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,33.66,343.551,0.07000000000000028,0.03344831442823878
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,33.94,349.37,0.0800000000000054,0.039508648496830466
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,34.27,349.543,0.13000000000000256,0.042139834525138226
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,34.55,338.069,0.12000000000000455,0.04470187985655042
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,34.79,348.816,0.10999999999999943,0.0542920592824203
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,34.9,325.791,0.0799999999999983,0.03612977034872838
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,35.01,319.269,0.21999999999999886,0.032772613654834394
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,35.1,319.737,0.21999999999999886,0.03426376466625793
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,35.51,315.506,0.14999999999999858,0.03355810290339303
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,35.79,312.331,0.0899999999999963,0.03579074379492424
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.07,317.038,0.14000000000000057,0.046361977467009347
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.38,327.754,0.0799999999999983,0.050302669671349
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.71,304.666,0.060000000000002274,0.04183990174964479
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.82,302.502,0.0799999999999983,0.03372689493138273
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.91,314.59,0.18999999999999773,0.044993294870024736
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,36.98,314.382,0.20000000000000284,0.04299732468521592
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,37.04,311.7,0.3299999999999983,0.030139994577020764
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,37.12,301.541,0.3200000000000003,0.031953905458427134
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,37.26,300.866,0.10000000000000142,0.0334144794502613
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,38.36,327.82,0.14999999999999858,0.038227555632050866
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,38.76,886.893,0.20000000000000284,0.15715074221316694
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,39.32,285.972,0.25,0.039753811820999
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,39.42,280.461,0.14999999999999858,0.03263489383431787
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.07,276.362,0.060000000000002274,0.030066728424881055
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.31,261.552,0.240000000000002,0.034686042702039226
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.41,268.116,0.21000000000000085,0.04689268844160112
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.55,260.0,0.4100000000000037,0.03593426546281174
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.66,264.469,0.18999999999999773,0.05153940162460285
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.76,252.84,0.4100000000000037,0.03159419789213431
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.86,250.304,0.4100000000000037,0.03114970449309912
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,40.94,258.916,0.07000000000000028,0.03624122148118532
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.11,257.739,0.21000000000000085,0.0538598336935311
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.2,248.647,0.21999999999999886,0.045218483049235814
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.45,243.402,0.14999999999999858,0.04247395775293336
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.56,234.438,0.38000000000000256,0.030220296339522477
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.65,247.635,0.25,0.046635076577731346
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.73,242.553,0.35999999999999943,0.04322965228757798
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.83,247.503,0.0899999999999963,0.04945059430635772
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,41.99,236.078,0.21999999999999886,0.03663872876414274
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.13,252.455,0.06999999999999318,0.06696516464368105
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.29,243.252,0.0799999999999983,0.03908785144301358
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.48,242.64,0.21000000000000085,0.05024545979038747
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.54,233.581,0.6999999999999957,0.03170583557120508
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.62,234.011,0.6999999999999957,0.03173376858236869
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.75,234.943,0.5499999999999972,0.03914840466016045
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,42.81,236.386,0.5499999999999972,0.045185830054293705
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.0,230.034,0.11999999999999744,0.04637292126991482
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.17,232.849,0.10999999999999943,0.04935752907809854
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.31,237.847,0.19999999999999574,0.05402145903576302
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.4,230.699,0.21000000000000085,0.04648734004583541
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.61,225.987,0.20999999999999375,0.04076477284708385
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.75,222.589,0.6000000000000014,0.03817671536584367
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,43.87,226.943,0.21999999999999886,0.04916641399315026
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.04,220.188,0.5899999999999963,0.03340584507006057
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.11,224.764,0.5499999999999972,0.03593820610778233
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.16,220.904,0.6000000000000014,0.03260308486903154
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.31,235.09,0.07000000000000028,0.04786912525593727
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.42,233.295,0.0799999999999983,0.0481461657068493
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.54,235.537,0.22999999999999687,0.04041183182172376
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.65,233.477,0.240000000000002,0.0338710833157895
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.71,240.092,0.240000000000002,0.037861408057642605
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,44.79,240.988,0.05999999999999517,0.03829074722605202
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.1,370.661,0.23000000000000398,0.08631425749503228
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.17,365.379,0.23000000000000398,0.08506460278116144
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.46,262.655,0.25,0.04080422823678141
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.71,221.922,0.28999999999999915,0.035156193973549264
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.8,223.011,0.0800000000000054,0.050883879951206204
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,45.9,214.927,0.28000000000000114,0.04302974873926689
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.06,208.482,0.19000000000000483,0.03952912090781931
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.16,207.211,0.20000000000000284,0.038315166269479964
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.39,211.195,0.12000000000000455,0.05551185480864709
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.51,216.428,0.0799999999999983,0.05904194747172721
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.6,198.869,0.3300000000000054,0.030207012879720805
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.72,205.767,0.12000000000000455,0.06303703732732845
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,46.82,196.829,0.23000000000000398,0.04087999270366067
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.0,199.382,0.14000000000000057,0.04356971386695069
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.16,202.697,0.14999999999999858,0.05679908145051152
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.29,192.835,0.25,0.03922682264902119
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.37,196.533,0.20000000000000284,0.04245771297162892
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.44,187.082,0.7700000000000031,0.03228032582873827
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.5,185.798,0.7800000000000011,0.030057401993462372
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.59,186.702,0.1600000000000037,0.03447620994544771
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.65,196.362,0.12999999999999545,0.05550980269434092
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,47.76,189.742,0.10000000000000142,0.04327063957630241
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.02,192.295,0.17999999999999972,0.04899892620246063
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.11,194.968,0.17999999999999972,0.05244929891919843
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.21,191.45,0.5700000000000003,0.03699088892426767
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.3,191.416,0.259999999999998,0.04081182005235233
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.35,188.359,0.5799999999999983,0.03518202889708386
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.4,186.036,0.5899999999999963,0.032647651383038684
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.48,188.995,0.259999999999998,0.04039812051139704
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.68,191.666,0.18999999999999773,0.056535573961249135
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,48.84,191.037,0.10000000000000142,0.04960415362775514
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.05,186.618,0.20999999999999375,0.05448836569281634
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.14,188.224,0.12999999999999545,0.06739977446711351
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.3,175.999,0.38000000000000256,0.03846282960637419
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.46,181.196,0.1700000000000017,0.051660597576489095
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.55,177.149,0.3999999999999986,0.03712489417287629
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.63,183.405,0.38000000000000256,0.049126164668540875
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.73,188.296,0.11999999999999744,0.06177649796357253
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.88,189.701,0.07000000000000028,0.06091898547266833
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,49.98,179.965,0.29999999999999716,0.05154584384988258
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,50.14,180.118,0.46999999999999886,0.04254030469524234
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,50.19,181.052,0.46999999999999886,0.041441596672982126
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,50.27,179.97,0.46999999999999886,0.03964249900117364
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,50.76,286.673,0.1700000000000017,0.10304607266066503
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.33,177.645,0.10999999999999943,0.061204867535920054
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.45,175.809,0.0799999999999983,0.06131616767171903
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.54,167.325,0.7299999999999969,0.0360981915240629
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.62,174.088,0.14999999999999858,0.057620260010861735
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.81,170.956,0.1599999999999966,0.049239526641339515
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,51.94,165.941,0.3200000000000003,0.04237514196708988
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.03,171.339,0.21999999999999886,0.056891727973748946
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.13,169.888,0.21999999999999886,0.05479235111266336
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.31,159.257,0.3200000000000003,0.03203535758454013
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.41,164.766,0.21000000000000085,0.04951276878393896
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.48,169.278,0.20000000000000284,0.05714724971859282
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.54,160.23,0.30999999999999517,0.03892506862536763
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.67,170.872,0.0800000000000054,0.059731869400453504
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.77,164.79,0.07000000000000028,0.04182915178082549
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.86,162.575,0.17999999999999972,0.03563815975760835
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,52.91,164.946,0.1599999999999966,0.037345009812224536
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.1,174.487,0.13000000000000256,0.06636290179795531
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.33,174.426,0.20000000000000284,0.05518447370444193
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.4,175.006,0.21000000000000085,0.049457326538022414
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.46,180.208,0.18999999999999773,0.07181819872140537
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.55,167.235,0.38000000000000256,0.03886399285875132
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.77,162.922,0.10000000000000142,0.044934727862529916
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,53.99,161.097,0.17999999999999972,0.04350340209751641
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,54.06,160.662,0.17999999999999972,0.045207241111341154
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,54.5,158.357,0.10999999999999943,0.03845526269243218
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,54.64,161.406,0.09000000000000341,0.03730657342380082
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,54.79,160.101,0.1700000000000017,0.041582537792136054
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,54.86,165.002,0.1600000000000037,0.04656331290147296
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,55.12,165.024,0.0799999999999983,0.04858180648714805
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,55.21,166.065,0.060000000000002274,0.03158864503397125
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,55.36,175.561,0.0799999999999983,0.040719234749853
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,55.98,647.991,0.21000000000000085,0.11945594416219402
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,56.71,170.353,0.060000000000002274,0.058936055231722045
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,56.78,159.809,0.1700000000000017,0.044879121030224636
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,56.92,153.159,0.0899999999999963,0.04131956738697249
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.14,150.917,0.05000000000000426,0.03735797425712664
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.24,149.659,0.20999999999999375,0.04317976339223932
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.32,152.341,0.20999999999999375,0.048520786627261614
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.61,155.263,0.14000000000000057,0.04750244151570839
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.66,149.141,0.14999999999999858,0.03721443194246702
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.75,145.957,0.060000000000002274,0.03406961866647045
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.85,148.376,0.14999999999999858,0.05051656015407177
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,57.91,148.545,0.14999999999999858,0.05200317626475723
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.16,146.33,0.17999999999999972,0.057039277781621794
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.41,143.51,0.07000000000000028,0.04298268030238303
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.49,139.362,0.07000000000000028,0.038020764385828555
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.64,139.867,0.3200000000000003,0.033027395718364466
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.72,143.896,0.14000000000000057,0.046706875238575044
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.8,142.044,0.1600000000000037,0.038761397047327846
BTO_Mapping_Theta2Theta_09-17-2025_001_32_0-000_30-000.xy,58.88,144.831,0.14999999999999858,0.04390577780104213
